JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration,row_num
3637,41,18,2024-07-11,ProductPage,View,97,1
3638,93,16,2024-10-12,Homepage,View,93,1
3639,65,7,2025-08-06,ProductPage,View,264,1
3640,67,15,2024-06-03,ProductPage,View,20,1
3641,96,1,2025-04-02,Homepage,Click,84,1
3642,100,4,2025-05-25,ProductPage,Click,160,1
3643,32,1,2025-10-12,ProductPage,Click,205,1
3643,32,1,2025-10-12,ProductPage,Click,205,2
3644,46,12,2025-09-23,ProductPage,Click,144,1
3645,57,18,2023-09-26,Homepage,Click,206,1
3646,66,18,2024-08-14,ProductPage,Click,247,1
3647,73,13,2025-03-31,ProductPage,Click,112,1
3648,70,15,2025-09-18,Homepage,View,63,1
3649,7,18,2025-11-29,ProductPage,View,276,1
3650,42,9,2025-07-13,Checkout,Drop-off,NULL,1
3651,73,4,2024-08-03,Homepage,View,249,1
3652,86,17,2024-04-10,Checkout,Drop-off,NULL,1
3653,33,18,2024-12-15,Checkout,Drop-off,NULL,1
3654,41,8,2025-04-10,Homepage,View,55,1
3655,63,13,2025-08-07,Checkout,Drop-off,NULL,1
3656,78,3,2025-02-15,Checkout,Drop-off,NULL,1
3657,74,4,2023-12-08,Checkout,Drop-off,NULL,1
3658,49,5,2024-08-24,ProductPage,View,251,1
3659,43,17,2025-02-23,Homepage,Click,271,1
3660,19,11,2025-08-03,ProductPage,Click,286,1
3661,63,15,2025-02-27,ProductPage,Click,25,1
3662,65,8,2023-04-12,Checkout,Purchase,81,1
3663,46,10,2024-12-05,Homepage,Click,103,1
3664,73,5,2025-01-02,ProductPage,Click,68,1
3665,8,7,2024-06-18,ProductPage,Click,38,1
3666,1,17,2024-03-07,Homepage,Click,233,1
3667,42,2,2024-04-16,Homepage,View,289,1
3668,75,19,2024-02-14,Homepage,View,18,1
3669,31,13,2023-07-20,Homepage,View,187,1
3670,78,19,2024-10-14,homepage,View,269,1
3671,50,14,2024-02-14,Homepage,View,216,1
3671,50,14,2024-02-14,Homepage,View,216,2
3672,62,15,2025-12-04,Homepage,View,231,1
3673,12,14,2023-10-21,Checkout,Drop-off,NULL,1
3674,57,16,2023-05-03,Homepage,View,234,1
3675,62,9,2025-03-16,productpage,View,51,1
3676,39,2,2025-10-20,ProductPage,View,169,1
3677,83,14,2025-03-23,Homepage,Click,111,1
3678,67,3,2023-05-01,productpage,Click,96,1
3679,14,1,2023-12-17,ProductPage,Click,175,1
3680,94,16,2025-10-22,Homepage,View,86,1
3681,85,2,2024-11-24,Homepage,View,87,1
3682,42,13,2023-06-07,Homepage,Click,169,1
3683,98,6,2024-09-01,Homepage,Click,295,1
3684,2,9,2024-08-31,Homepage,Click,217,1
3685,74,20,2025-12-26,Checkout,Purchase,71,1
3686,69,1,2025-11-01,ProductPage,View,90,1
3687,43,16,2023-01-06,ProductPage,View,23,1
3688,39,2,2024-02-02,ProductPage,View,210,1
3689,36,16,2024-10-27,Homepage,Click,210,1
3690,44,5,2025-11-12,Checkout,Purchase,125,1
3691,58,3,2023-07-05,ProductPage,View,118,1
3692,46,9,2025-02-11,ProductPage,View,268,1
3693,28,3,2023-04-14,ProductPage,View,166,1
3694,3,6,2024-03-18,Homepage,View,264,1
3695,54,14,2025-01-03,Homepage,View,160,1
3696,1,2,2024-02-10,ProductPage,View,231,1
3697,37,2,2023-10-12,ProductPage,View,143,1
3698,94,11,2023-03-29,Homepage,View,76,1
3698,94,11,2023-03-29,Homepage,View,76,2
3699,81,14,2023-06-18,Homepage,View,156,1
3700,68,18,2023-09-16,Homepage,Click,161,1
3701,70,3,2023-02-22,ProductPage,Click,205,1
3702,55,19,2025-11-18,Homepage,Click,70,1
3703,85,15,2023-09-19,ProductPage,Click,72,1
3704,56,16,2025-05-17,ProductPage,Click,234,1
3705,57,19,2023-09-04,Homepage,Click,49,1
3706,55,17,2024-12-17,homepage,Click,165,1
3707,65,10,2023-03-14,productpage,Click,242,1
3708,22,5,2024-02-16,Homepage,Click,267,1
3709,47,14,2023-12-24,ProductPage,Click,244,1
3710,18,4,2024-05-28,productpage,Click,16,1
3711,82,2,2025-09-12,Homepage,View,175,1
3712,5,20,2024-05-22,Checkout,Drop-off,NULL,1
3713,51,9,2024-03-10,ProductPage,View,254,1
3714,39,4,2025-01-18,ProductPage,View,125,1
3715,77,2,2024-11-06,ProductPage,View,10,1
3716,86,6,2023-04-20,ProductPage,View,129,1
3717,22,1,2023-03-05,ProductPage,View,273,1
3718,26,7,2024-11-09,Homepage,Click,136,1
3719,35,6,2024-03-06,ProductPage,Click,270,1
3720,57,15,2025-12-20,Homepage,Click,228,1
3721,32,5,2024-08-23,ProductPage,Click,185,1
3722,74,15,2025-02-22,Checkout,Purchase,132,1
3723,40,19,2023-09-21,ProductPage,View,99,1
3724,70,18,2024-05-19,Homepage,View,70,1
3724,70,18,2024-05-19,Homepage,View,70,2
3725,59,11,2024-11-01,ProductPage,View,100,1
3726,8,5,2024-05-05,Homepage,View,106,1
3727,81,10,2024-09-07,ProductPage,View,62,1
3728,20,2,2025-06-07,Checkout,Drop-off,NULL,1
3729,66,11,2025-10-16,ProductPage,View,133,1
3730,18,12,2024-09-24,Homepage,Click,32,1
3731,28,8,2025-03-16,Homepage,Click,128,1
3732,60,17,2024-04-21,Checkout,Purchase,169,1
3733,47,1,2023-04-03,Homepage,View,223,1
3734,99,15,2025-08-31,ProductPage,View,253,1
3735,24,12,2024-11-03,Homepage,Click,78,1
3736,19,12,2023-04-02,Homepage,View,79,1
3737,86,8,2025-09-06,ProductPage,View,35,1
3738,82,17,2024-08-22,homepage,View,71,1
3739,42,15,2025-03-20,Homepage,Click,71,1
3740,68,19,2023-01-18,Checkout,Purchase,295,1
3741,48,2,2023-08-12,Homepage,View,238,1
3742,81,20,2024-06-26,ProductPage,View,197,1
3743,60,19,2023-04-22,ProductPage,View,56,1
3744,25,5,2023-02-10,ProductPage,View,120,1
3745,17,3,2023-11-28,Homepage,Click,101,1
3746,57,13,2023-08-02,Homepage,View,249,1
3747,4,3,2023-03-14,ProductPage,View,82,1
3748,9,20,2023-02-15,Homepage,Click,39,1
3748,9,20,2023-02-15,Homepage,Click,39,2
3749,69,16,2024-06-06,Homepage,View,163,1
3750,34,9,2024-10-30,Homepage,View,87,1
3751,27,17,2024-10-30,ProductPage,View,195,1
3752,8,6,2024-10-30,ProductPage,View,141,1
3753,72,4,2024-06-05,ProductPage,View,30,1
3754,24,17,2025-08-16,ProductPage,View,31,1
3755,94,8,2024-07-02,ProductPage,View,254,1
3756,88,20,2025-09-21,ProductPage,View,75,1
3757,83,8,2023-07-03,Checkout,Drop-off,NULL,1
3758,87,8,2023-03-28,ProductPage,View,250,1
3759,15,1,2023-03-04,Homepage,View,51,1
3760,76,8,2025-01-11,ProductPage,View,164,1
3761,36,5,2025-11-13,ProductPage,View,274,1
3762,72,5,2025-10-16,Checkout,Drop-off,NULL,1
3763,24,8,2023-11-09,ProductPage,View,215,1
3763,24,8,2023-11-09,ProductPage,View,215,2
3764,40,12,2024-07-05,ProductPage,View,235,1
3765,23,13,2025-08-15,Homepage,View,65,1
3766,49,18,2023-01-25,Homepage,Click,160,1
3767,82,15,2023-03-30,ProductPage,Click,39,1
3768,25,1,2024-10-15,Homepage,View,229,1
3769,15,10,2025-03-17,ProductPage,View,174,1
3770,47,7,2023-11-21,ProductPage,View,92,1
3771,67,14,2024-10-27,productpage,View,129,1
3772,76,14,2024-03-24,Homepage,Click,226,1
3773,17,16,2024-08-23,Homepage,Click,74,1
3774,10,3,2024-02-23,ProductPage,Click,58,1
3775,43,12,2024-08-10,Homepage,Click,228,1
3776,28,1,2023-10-22,ProductPage,Drop-off,NULL,1
3777,58,3,2024-09-20,Homepage,Click,137,1
3778,17,10,2023-05-18,ProductPage,Click,132,1
3779,70,3,2023-11-11,ProductPage,Click,108,1
3779,70,3,2023-11-11,ProductPage,Click,108,2
3780,68,2,2024-01-12,Checkout,Purchase,157,1
3781,54,8,2025-04-14,Homepage,View,250,1
3781,54,8,2025-04-14,Homepage,View,250,2
3782,67,12,2025-02-24,Homepage,Click,91,1
3783,30,18,2025-02-05,Homepage,Click,71,1
3784,31,4,2023-02-05,Homepage,View,227,1
3785,43,4,2024-11-28,Checkout,Drop-off,NULL,1
3786,55,2,2023-02-24,Homepage,Click,282,1
3787,19,9,2023-01-31,ProductPage,Click,183,1
3788,44,1,2023-02-24,Checkout,Purchase,112,1
3789,89,5,2025-03-11,Homepage,View,264,1
3790,68,14,2025-10-18,ProductPage,View,15,1
3791,26,17,2025-06-02,ProductPage,View,232,1
3792,68,9,2024-06-16,Homepage,View,28,1
3793,43,14,2024-03-13,Checkout,Drop-off,NULL,1
3794,86,17,2023-02-14,Homepage,View,254,1
3795,25,12,2024-05-08,ProductPage,View,117,1
3796,85,2,2025-10-25,ProductPage,View,200,1
3797,60,18,2025-12-07,Homepage,View,216,1
3798,47,11,2025-08-28,Checkout,Drop-off,NULL,1
3799,95,6,2023-12-06,Homepage,View,79,1
3800,62,17,2023-08-04,ProductPage,View,46,1
3801,22,15,2023-02-13,ProductPage,View,120,1
3802,53,2,2025-09-11,Homepage,View,82,1
3803,1,11,2025-08-10,ProductPage,View,283,1
3804,88,12,2023-04-24,ProductPage,View,260,1
3805,95,14,2024-12-01,Checkout,Drop-off,NULL,1
3806,15,19,2025-01-08,Homepage,View,187,1
3807,53,4,2023-01-08,Homepage,View,26,1
3808,63,14,2024-02-03,Homepage,Click,195,1
3809,72,19,2023-11-21,ProductPage,Drop-off,NULL,1
3810,9,8,2024-12-06,Checkout,Drop-off,NULL,1
3811,63,7,2024-05-31,Checkout,Drop-off,NULL,1
3812,63,4,2023-05-27,Homepage,View,158,1
3813,84,1,2025-02-10,Homepage,View,289,1
3814,27,19,2025-06-13,ProductPage,View,80,1
3815,42,19,2024-10-29,checkout,Drop-off,NULL,1
3816,98,5,2024-12-13,ProductPage,View,245,1
3817,36,7,2024-03-27,Checkout,Drop-off,NULL,1
3818,87,17,2025-12-03,Checkout,Drop-off,NULL,1
3819,87,8,2025-03-03,Homepage,Click,62,1
3820,98,10,2024-07-27,Homepage,Click,258,1
3821,25,16,2023-04-26,ProductPage,Click,200,1
3822,39,20,2024-07-20,Checkout,Purchase,74,1
3823,41,16,2024-03-01,Checkout,Drop-off,NULL,1
3824,87,9,2023-06-29,ProductPage,View,108,1
3825,94,7,2024-05-10,productpage,View,169,1
3826,92,18,2024-06-30,Homepage,Click,167,1
3827,10,3,2024-11-24,Homepage,View,90,1
3828,91,15,2025-07-16,Homepage,View,194,1
3829,8,5,2024-11-02,Checkout,Drop-off,NULL,1
3830,29,6,2023-10-26,ProductPage,View,131,1
3831,63,11,2023-11-02,Homepage,Click,218,1
3832,87,9,2025-11-11,Checkout,Purchase,66,1
3833,29,14,2023-03-07,Checkout,Drop-off,NULL,1
3834,57,11,2025-04-30,Homepage,View,191,1
3835,96,16,2024-02-04,Homepage,Click,41,1
3836,83,17,2024-02-18,Homepage,View,241,1
3837,94,5,2023-03-28,Homepage,View,218,1
3838,89,2,2023-01-28,ProductPage,View,104,1
3839,16,2,2024-10-12,Homepage,View,64,1
3840,88,14,2023-11-13,Homepage,Click,268,1
3841,36,8,2023-06-13,productpage,Click,101,1
3842,19,7,2023-06-29,ProductPage,Click,257,1
3843,21,9,2025-03-20,ProductPage,Click,148,1
3844,97,20,2025-03-18,ProductPage,Click,12,1
3845,77,16,2025-06-12,ProductPage,Click,86,1
3846,66,6,2024-04-28,Homepage,View,156,1
3847,24,17,2025-02-02,Checkout,Drop-off,NULL,1
3848,53,4,2023-09-18,Homepage,View,181,1
3849,20,2,2025-05-17,Homepage,Click,248,1
3850,91,10,2024-10-15,ProductPage,Click,142,1
3851,19,19,2025-09-06,Checkout,Purchase,67,1
3852,99,5,2025-09-07,ProductPage,View,205,1
3852,99,5,2025-09-07,ProductPage,View,205,2
3853,100,13,2025-07-18,Homepage,View,244,1
3854,68,7,2025-08-16,ProductPage,View,205,1
3855,100,8,2023-08-13,Homepage,Click,69,1
3856,52,7,2024-07-27,ProductPage,Click,191,1
3857,28,2,2023-04-19,ProductPage,Drop-off,NULL,1
3858,7,14,2023-05-12,Homepage,View,125,1
3859,83,20,2025-06-08,Checkout,Drop-off,NULL,1
3860,42,9,2025-09-21,checkout,Drop-off,NULL,1
3861,95,20,2023-04-17,Homepage,View,23,1
3862,43,9,2023-04-04,Homepage,View,123,1
3863,91,8,2024-10-26,Homepage,Click,175,1
3864,65,5,2024-01-06,Checkout,Purchase,249,1
3865,30,14,2024-09-22,Homepage,Click,84,1
3866,93,8,2025-11-16,ProductPage,Click,277,1
3867,44,16,2024-02-22,Homepage,Click,10,1
3868,83,3,2023-09-07,Homepage,View,88,1
3869,21,20,2024-01-07,ProductPage,View,138,1
3870,58,17,2023-12-12,Homepage,Click,187,1
3871,35,19,2024-10-24,Homepage,Click,171,1
3872,100,3,2025-10-06,Homepage,View,42,1
3873,26,13,2023-12-17,Homepage,View,240,1
3874,52,7,2023-11-27,Homepage,View,279,1
3875,73,3,2023-02-11,Homepage,Click,74,1
3876,95,17,2025-10-30,Checkout,Purchase,231,1
3877,49,13,2024-09-07,Homepage,View,59,1
3878,20,1,2025-03-30,ProductPage,View,263,1
3879,54,18,2025-07-13,Checkout,Drop-off,NULL,1
3880,22,6,2023-10-17,Homepage,View,61,1
3881,58,18,2024-08-27,Checkout,Drop-off,NULL,1
3881,58,18,2024-08-27,Checkout,Drop-off,NULL,2
3882,13,20,2023-05-27,Checkout,Drop-off,NULL,1
3883,47,20,2025-04-05,Homepage,View,43,1
3884,71,16,2024-04-23,Homepage,View,44,1
3885,96,3,2023-01-02,Checkout,Drop-off,NULL,1
3886,90,9,2024-05-15,Homepage,View,163,1
3887,24,14,2024-10-14,Checkout,Drop-off,NULL,1
3888,76,14,2023-11-27,Checkout,Drop-off,NULL,1
3889,55,13,2023-10-16,ProductPage,View,217,1
3890,70,11,2024-05-05,ProductPage,View,240,1
3891,46,14,2024-04-18,ProductPage,View,100,1
3892,61,14,2023-02-04,Homepage,View,198,1
3893,70,17,2025-09-16,ProductPage,View,217,1
3894,47,8,2023-02-18,Homepage,Click,91,1
3895,26,1,2024-11-14,Homepage,View,300,1
3896,3,20,2025-07-11,ProductPage,View,215,1
3897,39,18,2023-11-06,Checkout,Drop-off,NULL,1
3898,22,17,2025-09-21,Homepage,View,74,1
3899,28,6,2024-08-29,ProductPage,View,263,1
3900,40,7,2024-04-29,ProductPage,View,152,1
3901,3,4,2023-05-01,Homepage,View,69,1
3902,48,4,2024-11-21,Homepage,Click,118,1
3903,67,10,2023-09-17,Homepage,Click,215,1
3904,74,13,2023-03-18,ProductPage,Click,27,1
3905,84,19,2025-07-29,ProductPage,Click,133,1
3906,60,13,2024-10-31,ProductPage,Click,256,1
3907,21,16,2024-10-24,ProductPage,Click,99,1
3908,49,17,2024-01-28,Homepage,View,76,1
3909,36,4,2023-07-18,ProductPage,View,198,1
3910,16,2,2025-07-26,Checkout,Drop-off,NULL,1
3911,85,6,2024-07-16,Homepage,View,123,1
3912,99,9,2025-06-13,Homepage,Click,143,1
3912,99,9,2025-06-13,Homepage,Click,143,2
3913,45,9,2023-11-15,Checkout,Purchase,66,1
3914,11,6,2023-02-18,ProductPage,View,297,1
3915,28,19,2025-04-26,Homepage,View,18,1
3916,85,6,2023-10-14,ProductPage,View,46,1
3917,5,1,2025-10-04,Homepage,View,188,1
3918,50,16,2023-02-08,Homepage,Click,157,1
3919,94,5,2025-04-19,Homepage,Click,191,1
3920,19,5,2025-09-06,ProductPage,Click,40,1
3921,64,10,2023-09-20,ProductPage,Click,251,1
3922,68,5,2023-11-13,ProductPage,Click,165,1
3923,92,19,2025-08-24,Homepage,View,98,1
3924,84,16,2023-05-08,Checkout,Drop-off,NULL,1
3925,89,4,2023-05-01,Checkout,Drop-off,NULL,1
3926,72,2,2024-04-06,ProductPage,View,266,1
3927,71,19,2023-10-10,Homepage,View,277,1
3928,39,5,2025-04-06,ProductPage,View,221,1
3929,64,6,2025-08-06,productpage,View,55,1
3930,2,9,2024-09-22,Homepage,Click,260,1
3930,2,9,2024-09-22,Homepage,Click,260,2
3931,67,20,2023-06-26,Homepage,View,205,1
3932,86,14,2023-11-02,ProductPage,View,113,1
